"nodeType","testGroup","testName","clusterType","consensusAlg","category","metric","value","timestamp"
"client","W7","T1","consensus","raft","latency","read",2999,1712506438767
"client","W7","T1","consensus","raft","latency","read",3101,1712506438771
"client","W7","T1","consensus","raft","latency","read",3152,1712506438774
"client","W7","T1","consensus","raft","latency","read",2830,1712506438789
"client","W7","T1","consensus","raft","latency","read",3811,1712506438793
"client","W7","T1","consensus","raft","latency","read",2883,1712506438809
"client","W7","T1","consensus","raft","latency","read",2847,1712506438811
"client","W7","T1","consensus","raft","latency","read",2841,1712506438814
"client","W7","T1","consensus","raft","latency","read",2866,1712506438827
"client","W7","T1","consensus","raft","latency","read",5151,1712506438832
"client","W7","T1","consensus","raft","latency","read",2915,1712506438843
"client","W7","T1","consensus","raft","latency","read",2866,1712506438846
"client","W7","T1","consensus","raft","latency","read",3056,1712506438849
"client","W7","T1","consensus","raft","latency","read",4562,1712506438853
"client","W7","T1","consensus","raft","latency","read",6231,1712506438866
"client","W7","T1","consensus","raft","latency","read",3004,1712506438869
"client","W7","T1","consensus","raft","latency","read",6432,1712506438879
"client","W7","T1","consensus","raft","latency","read",3130,1712506438885
"client","W7","T1","consensus","raft","latency","read",3031,1712506438906
"client","W7","T1","consensus","raft","latency","read",2987,1712506438909
"client","W7","T1","consensus","raft","latency","read",2992,1712506438912
"client","W7","T1","consensus","raft","latency","read",2792,1712506438920
"client","W7","T1","consensus","raft","latency","read",2624,1712506438923
"client","W7","T1","consensus","raft","latency","read",2729,1712506438925
"client","W7","T1","consensus","raft","latency","read",2735,1712506438928
"client","W7","T1","consensus","raft","latency","read",7564,1712506438936
"client","W7","T1","consensus","raft","latency","read",3526,1712506438945
"client","W7","T1","consensus","raft","latency","read",5074,1712506438953
"client","W7","T1","consensus","raft","latency","read",2791,1712506438962
"client","W7","T1","consensus","raft","latency","read",3599,1712506438971
"client","W7","T1","consensus","raft","latency","read",2603,1712506438979
"client","W7","T1","consensus","raft","latency","read",6477,1712506438986
"client","W7","T1","consensus","raft","latency","read",2616,1712506438989
"client","W7","T1","consensus","raft","latency","read",2703,1712506438996
"client","W7","T1","consensus","raft","latency","read",2631,1712506438999
"client","W7","T1","consensus","raft","latency","read",4474,1712506439004
"client","W7","T1","consensus","raft","latency","read",3080,1712506439014
"client","W7","T1","consensus","raft","latency","read",5290,1712506439023
"client","W7","T1","consensus","raft","latency","read",3182,1712506439026
"client","W7","T1","consensus","raft","latency","read",2722,1712506439036
"client","W7","T1","consensus","raft","latency","read",2538,1712506439038
"client","W7","T1","consensus","raft","latency","read",2431,1712506439041
"client","W7","T1","consensus","raft","latency","read",2674,1712506439043
"client","W7","T1","consensus","raft","latency","read",5359,1712506439057
"client","W7","T1","consensus","raft","latency","read",3466,1712506439061
"client","W7","T1","consensus","raft","latency","read",2650,1712506439073
"client","W7","T1","consensus","raft","latency","read",2700,1712506439083
"client","W7","T1","consensus","raft","latency","read",3170,1712506439089
"client","W7","T1","consensus","raft","latency","read",4840,1712506439097
"client","W7","T1","consensus","raft","latency","read",2665,1712506439100
"client","W7","T1","consensus","raft","latency","read",2452,1712506439105
"client","W7","T1","consensus","raft","latency","read",2469,1712506439110
"client","W7","T1","consensus","raft","latency","read",2534,1712506439112
"client","W7","T1","consensus","raft","latency","read",2442,1712506439115
"client","W7","T1","consensus","raft","latency","read",2967,1712506439118
"client","W7","T1","consensus","raft","latency","read",2431,1712506439120
"client","W7","T1","consensus","raft","latency","read",2433,1712506439123
"client","W7","T1","consensus","raft","latency","read",2524,1712506439133
"client","W7","T1","consensus","raft","latency","read",3305,1712506439143
"client","W7","T1","consensus","raft","latency","read",2570,1712506439145
"client","W7","T1","consensus","raft","latency","read",4247,1712506439149
"client","W7","T1","consensus","raft","latency","read",5508,1712506439155
"client","W7","T1","consensus","raft","latency","read",2545,1712506439165
"client","W7","T1","consensus","raft","latency","read",3054,1712506439187
"client","W7","T1","consensus","raft","latency","read",2514,1712506439189
"client","W7","T1","consensus","raft","latency","read",2487,1712506439197
"client","W7","T1","consensus","raft","latency","read",2467,1712506439205
"client","W7","T1","consensus","raft","latency","read",2557,1712506439208
"client","W7","T1","consensus","raft","latency","read",3535,1712506439212
"client","W7","T1","consensus","raft","latency","read",2568,1712506439214
"client","W7","T1","consensus","raft","latency","read",4401,1712506439219
"client","W7","T1","consensus","raft","latency","read",2736,1712506439224
"client","W7","T1","consensus","raft","latency","read",2990,1712506439227
"client","W7","T1","consensus","raft","latency","read",2467,1712506439238
"client","W7","T1","consensus","raft","latency","read",2427,1712506439240
"client","W7","T1","consensus","raft","latency","read",6076,1712506439246
"client","W7","T1","consensus","raft","latency","read",2630,1712506439252
"client","W7","T1","consensus","raft","latency","read",3655,1712506439258
"client","W7","T1","consensus","raft","latency","read",2534,1712506439267
"client","W7","T1","consensus","raft","latency","read",2548,1712506439270
"client","W7","T1","consensus","raft","latency","read",2404,1712506439272
"client","W7","T1","consensus","raft","latency","read",2508,1712506439277
"client","W7","T1","consensus","raft","latency","read",5073,1712506439282
"client","W7","T1","consensus","raft","latency","read",2514,1712506439285
"client","W7","T1","consensus","raft","latency","read",2594,1712506439287
"client","W7","T1","consensus","raft","latency","read",3805,1712506439295
"client","W7","T1","consensus","raft","latency","read",2587,1712506439298
"client","W7","T1","consensus","raft","latency","read",2379,1712506439303
"client","W7","T1","consensus","raft","latency","read",4003,1712506439309
"client","W7","T1","consensus","raft","latency","read",4988,1712506439315
"client","W7","T1","consensus","raft","latency","read",5251,1712506439320
"client","W7","T1","consensus","raft","latency","read",2504,1712506439327
"client","W7","T1","consensus","raft","latency","read",2480,1712506439330
"client","W7","T1","consensus","raft","latency","read",3533,1712506439336
"client","W7","T1","consensus","raft","latency","read",2444,1712506439338
"client","W7","T1","consensus","raft","latency","read",2470,1712506439343
"client","W7","T1","consensus","raft","latency","read",2520,1712506439346
"client","W7","T1","consensus","raft","latency","read",2335,1712506439348
"client","W7","T1","consensus","raft","latency","read",2408,1712506439351
"client","W7","T1","consensus","raft","latency","read",2402,1712506439362
"client","W7","T1","consensus","raft","latency","read",2343,1712506439364
"client","W7","T1","consensus","raft","latency","read",2357,1712506439367
"client","W7","T1","consensus","raft","latency","read",2346,1712506439369
"client","W7","T1","consensus","raft","latency","read",5783,1712506439375
"client","W7","T1","consensus","raft","latency","read",2484,1712506439377
"client","W7","T1","consensus","raft","latency","read",2387,1712506439387
"client","W7","T1","consensus","raft","latency","read",2423,1712506439390
"client","W7","T1","consensus","raft","latency","read",3886,1712506439394
"client","W7","T1","consensus","raft","latency","read",2995,1712506439402
"client","W7","T1","consensus","raft","latency","read",3450,1712506439408
"client","W7","T1","consensus","raft","latency","read",3160,1712506439414
"client","W7","T1","consensus","raft","latency","read",2502,1712506439416
"client","W7","T1","consensus","raft","latency","read",2340,1712506439424
"client","W7","T1","consensus","raft","latency","read",5362,1712506439438
"client","W7","T1","consensus","raft","latency","read",2395,1712506439452
"client","W7","T1","consensus","raft","latency","read",2703,1712506439455
"client","W7","T1","consensus","raft","latency","read",2553,1712506439462
"client","W7","T1","consensus","raft","latency","read",2467,1712506439464
"client","W7","T1","consensus","raft","latency","read",4539,1712506439475
"client","W7","T1","consensus","raft","latency","read",2657,1712506439480
"client","W7","T1","consensus","raft","latency","read",3165,1712506439486
"client","W7","T1","consensus","raft","latency","read",3034,1712506439489
"client","W7","T1","consensus","raft","latency","read",2339,1712506439492
"client","W7","T1","consensus","raft","latency","read",3391,1712506439495
"client","W7","T1","consensus","raft","latency","read",2400,1712506439497
"client","W7","T1","consensus","raft","latency","read",2484,1712506439500
"client","W7","T1","consensus","raft","latency","read",5295,1712506439508
"client","W7","T1","consensus","raft","latency","read",4159,1712506439512
"client","W7","T1","consensus","raft","latency","read",4749,1712506439522
"client","W7","T1","consensus","raft","latency","read",2359,1712506439524
"client","W7","T1","consensus","raft","latency","read",2308,1712506439529
"client","W7","T1","consensus","raft","latency","read",2559,1712506439544
"client","W7","T1","consensus","raft","latency","read",2358,1712506439547
"client","W7","T1","consensus","raft","latency","read",2287,1712506439549
"client","W7","T1","consensus","raft","latency","read",3329,1712506439555
"client","W7","T1","consensus","raft","latency","read",3940,1712506439559
"client","W7","T1","consensus","raft","latency","read",4361,1712506439563
"client","W7","T1","consensus","raft","latency","read",2506,1712506439566
"client","W7","T1","consensus","raft","latency","read",3085,1712506439569
"client","W7","T1","consensus","raft","latency","read",3697,1712506439573
"client","W7","T1","consensus","raft","latency","read",2295,1712506439582
"client","W7","T1","consensus","raft","latency","read",2460,1712506439605
"client","W7","T1","consensus","raft","latency","read",2325,1712506439608
"client","W7","T1","consensus","raft","latency","read",2435,1712506439617
"client","W7","T1","consensus","raft","latency","read",2370,1712506439628
"client","W7","T1","consensus","raft","latency","read",2347,1712506439630
"client","W7","T1","consensus","raft","latency","read",4304,1712506439637
"client","W7","T1","consensus","raft","latency","read",3150,1712506439640
"client","W7","T1","consensus","raft","latency","read",2529,1712506439648
"client","W7","T1","consensus","raft","latency","read",2291,1712506439655
"client","W7","T1","consensus","raft","latency","read",2792,1712506439661
"client","W7","T1","consensus","raft","latency","read",2348,1712506439664
"client","W7","T1","consensus","raft","latency","read",2424,1712506439666
"client","W7","T1","consensus","raft","latency","read",4246,1712506439683
"client","W7","T1","consensus","raft","latency","read",2327,1712506439688
"client","W7","T1","consensus","raft","latency","read",2265,1712506439690
"client","W7","T1","consensus","raft","latency","read",2393,1712506439692
"client","W7","T1","consensus","raft","latency","read",2302,1712506439697
"client","W7","T1","consensus","raft","latency","read",3683,1712506439704
"client","W7","T1","consensus","raft","latency","read",5757,1712506439712
"client","W7","T1","consensus","raft","latency","read",3422,1712506439719
"client","W7","T1","consensus","raft","latency","read",2213,1712506439728
"client","W7","T1","consensus","raft","latency","read",2267,1712506439740
"client","W7","T1","consensus","raft","latency","read",2331,1712506439745
"client","W7","T1","consensus","raft","latency","read",2292,1712506439747
"client","W7","T1","consensus","raft","latency","read",2340,1712506439754
"client","W7","T1","consensus","raft","latency","read",2428,1712506439756
"client","W7","T1","consensus","raft","latency","read",2275,1712506439762
"client","W7","T1","consensus","raft","latency","read",2204,1712506439770
"client","W7","T1","consensus","raft","latency","read",2580,1712506439776
"client","W7","T1","consensus","raft","latency","read",2250,1712506439780
"client","W7","T1","consensus","raft","latency","read",4975,1712506439785
"client","W7","T1","consensus","raft","latency","read",2148,1712506439805
"client","W7","T1","consensus","raft","latency","read",2138,1712506439820
"client","W7","T1","consensus","raft","latency","read",2243,1712506439827
"client","W7","T1","consensus","raft","latency","read",2392,1712506439838
"client","W7","T1","consensus","raft","latency","read",2377,1712506439840
"client","W7","T1","consensus","raft","latency","read",2200,1712506439842
"client","W7","T1","consensus","raft","latency","read",2155,1712506439853
"client","W7","T1","consensus","raft","latency","read",3256,1712506439860
"client","W7","T1","consensus","raft","latency","read",2298,1712506439862
"client","W7","T1","consensus","raft","latency","read",2212,1712506439864
"client","W7","T1","consensus","raft","latency","read",2197,1712506439866
"client","W7","T1","consensus","raft","latency","read",3668,1712506439870
"client","W7","T1","consensus","raft","latency","read",2424,1712506439872
"client","W7","T1","consensus","raft","latency","read",2275,1712506439875
"client","W7","T1","consensus","raft","latency","read",2195,1712506439877
"client","W7","T1","consensus","raft","latency","read",2359,1712506439879
"client","W7","T1","consensus","raft","latency","read",2233,1712506439889
"client","W7","T1","consensus","raft","latency","read",2352,1712506439894
"client","W7","T1","consensus","raft","latency","read",2277,1712506439896
"client","W7","T1","consensus","raft","latency","read",2233,1712506439905
"client","W7","T1","consensus","raft","latency","read",2296,1712506439908
"client","W7","T1","consensus","raft","latency","read",2265,1712506439910
"client","W7","T1","consensus","raft","latency","read",5536,1712506439918
"client","W7","T1","consensus","raft","latency","read",2060,1712506439922
"client","W7","T1","consensus","raft","latency","read",2218,1712506439931
"client","W7","T1","consensus","raft","latency","read",2082,1712506439933
"client","W7","T1","consensus","raft","latency","read",2115,1712506439936
"client","W7","T1","consensus","raft","latency","read",2244,1712506439938
"client","W7","T1","consensus","raft","latency","read",3025,1712506439941
"client","W7","T1","consensus","raft","latency","read",2337,1712506439948
"client","W7","T1","consensus","raft","latency","read",3409,1712506439951
"client","W7","T1","consensus","raft","latency","read",2168,1712506439961
"client","W7","T1","consensus","raft","latency","read",2263,1712506439963
"client","W7","T1","consensus","raft","latency","read",2317,1712506439984
"client","W7","T1","consensus","raft","latency","read",4507,1712506439988
"client","W7","T1","consensus","raft","latency","read",2371,1712506439993
"client","W7","T1","consensus","raft","latency","read",2185,1712506439995
"client","W7","T1","consensus","raft","latency","read",2274,1712506440000
"client","W7","T1","consensus","raft","latency","read",3867,1712506440010
"client","W7","T1","consensus","raft","latency","read",3945,1712506440063
"client","W7","T1","consensus","raft","latency","read",2862,1712506440066
"client","W7","T1","consensus","raft","latency","read",3552,1712506440070
"client","W7","T1","consensus","raft","latency","read",8002,1712506440094
"client","W7","T1","consensus","raft","latency","read",7316,1712506440102
"client","W7","T1","consensus","raft","latency","read",7550,1712506440117
"client","W7","T1","consensus","raft","latency","read",2783,1712506440128
"client","W7","T1","consensus","raft","latency","read",2825,1712506440136
"client","W7","T1","consensus","raft","latency","read",2690,1712506440138
"client","W7","T1","consensus","raft","latency","read",3829,1712506440156
"client","W7","T1","consensus","raft","latency","read",2487,1712506440158
"client","W7","T1","consensus","raft","latency","read",5590,1712506440164
"client","W7","T1","consensus","raft","latency","read",3716,1712506440168
"client","W7","T1","consensus","raft","latency","read",6053,1712506440178
"client","W7","T1","consensus","raft","latency","read",2638,1712506440181
"client","W7","T1","consensus","raft","latency","read",5123,1712506440192
"client","W7","T1","consensus","raft","latency","read",2554,1712506440195
"client","W7","T1","consensus","raft","latency","read",4910,1712506440203
"client","W7","T1","consensus","raft","latency","read",2668,1712506440205
"client","W7","T1","consensus","raft","latency","read",4645,1712506440210
"client","W7","T1","consensus","raft","latency","read",3855,1712506440218
"client","W7","T1","consensus","raft","latency","read",3168,1712506440221
"client","W7","T1","consensus","raft","latency","read",2318,1712506440223
"client","W7","T1","consensus","raft","latency","read",3357,1712506440244
"client","W7","T1","consensus","raft","latency","read",2723,1712506440247
"client","W7","T1","consensus","raft","latency","read",2765,1712506440250
"client","W7","T1","consensus","raft","latency","read",4920,1712506440260
"client","W7","T1","consensus","raft","latency","read",2347,1712506440265
"client","W7","T1","consensus","raft","latency","read",2305,1712506440270
"client","W7","T1","consensus","raft","latency","read",2311,1712506440274
"client","W7","T1","consensus","raft","latency","read",2376,1712506440277
"client","W7","T1","consensus","raft","latency","read",2248,1712506440286
"client","W7","T1","consensus","raft","latency","read",2174,1712506440288
"client","W7","T1","consensus","raft","latency","read",2293,1712506440290
"client","W7","T1","consensus","raft","latency","read",2538,1712506440295
"client","W7","T1","consensus","raft","latency","read",2336,1712506440300
"client","W7","T1","consensus","raft","latency","read",2171,1712506440316
"client","W7","T1","consensus","raft","latency","read",3762,1712506440328
"client","W7","T1","consensus","raft","latency","read",2126,1712506440330
"client","W7","T1","consensus","raft","latency","read",2123,1712506440335
"client","W7","T1","consensus","raft","latency","read",2258,1712506440340
"client","W7","T1","consensus","raft","latency","read",2194,1712506440355
"client","W7","T1","consensus","raft","latency","read",2170,1712506440360
"client","W7","T1","consensus","raft","latency","read",2239,1712506440365
"client","W7","T1","consensus","raft","latency","read",2115,1712506440380
"client","W7","T1","consensus","raft","latency","read",2151,1712506440384
"client","W7","T1","consensus","raft","latency","read",2215,1712506440386
"client","W7","T1","consensus","raft","latency","read",5603,1712506440394
"client","W7","T1","consensus","raft","latency","read",3459,1712506440398
"client","W7","T1","consensus","raft","latency","read",2044,1712506440409
"client","W7","T1","consensus","raft","latency","read",2070,1712506440418
"client","W7","T1","consensus","raft","latency","read",2087,1712506440422
"client","W7","T1","consensus","raft","latency","read",4058,1712506440426
"client","W7","T1","consensus","raft","latency","read",2895,1712506440431
"client","W7","T1","consensus","raft","latency","read",2201,1712506440445
"client","W7","T1","consensus","raft","latency","read",2319,1712506440448
"client","W7","T1","consensus","raft","latency","read",2255,1712506440450
"client","W7","T1","consensus","raft","latency","read",2431,1712506440455
"client","W7","T1","consensus","raft","latency","read",2159,1712506440466
"client","W7","T1","consensus","raft","latency","read",2174,1712506440468
"client","W7","T1","consensus","raft","latency","read",5505,1712506440481
"client","W7","T1","consensus","raft","latency","read",2232,1712506440486
"client","W7","T1","consensus","raft","latency","read",2124,1712506440488
"client","W7","T1","consensus","raft","latency","read",2028,1712506440491
"client","W7","T1","consensus","raft","latency","read",2166,1712506440495
"client","W7","T1","consensus","raft","latency","read",2077,1712506440497
"client","W7","T1","consensus","raft","latency","read",2016,1712506440501
"client","W7","T1","consensus","raft","latency","read",2379,1712506440503
"client","W7","T1","consensus","raft","latency","read",2074,1712506440508
"client","W7","T1","consensus","raft","latency","read",2710,1712506440510
"client","W7","T1","consensus","raft","latency","read",1930,1712506440512
"client","W7","T1","consensus","raft","latency","read",2047,1712506440514
"client","W7","T1","consensus","raft","latency","read",2118,1712506440520
"client","W7","T1","consensus","raft","latency","read",5283,1712506440528
"client","W7","T1","consensus","raft","latency","read",4031,1712506440536
"client","W7","T1","consensus","raft","latency","read",2769,1712506440541
"client","W7","T1","consensus","raft","latency","read",2113,1712506440546
"client","W7","T1","consensus","raft","latency","read",2093,1712506440550
"client","W7","T1","consensus","raft","latency","read",1981,1712506440552
"client","W7","T1","consensus","raft","latency","read",2011,1712506440554
"client","W7","T1","consensus","raft","latency","read",2812,1712506440564
"client","W7","T1","consensus","raft","latency","read",2067,1712506440569
"client","W7","T1","consensus","raft","latency","read",1953,1712506440571
"client","W7","T1","consensus","raft","latency","read",9976,1712506440580
"client","W7","T1","consensus","raft","latency","read",3260,1712506440594
"client","W7","T1","consensus","raft","latency","read",2330,1712506440596
"client","W7","T1","consensus","raft","latency","read",2117,1712506440598
"client","W7","T1","consensus","raft","latency","read",2082,1712506440608
"client","W7","T1","consensus","raft","latency","read",2037,1712506440614
"client","W7","T1","consensus","raft","latency","read",2084,1712506440627
"client","W7","T1","consensus","raft","latency","read",2090,1712506440629
"client","W7","T1","consensus","raft","latency","read",2107,1712506440636
"client","W7","T1","consensus","raft","latency","read",2176,1712506440638
"client","W7","T1","consensus","raft","latency","read",2128,1712506440640
"client","W7","T1","consensus","raft","latency","read",2088,1712506440642
"client","W7","T1","consensus","raft","latency","read",2124,1712506440652
"client","W7","T1","consensus","raft","latency","read",2014,1712506440654
"client","W7","T1","consensus","raft","latency","read",2012,1712506440663
"client","W7","T1","consensus","raft","latency","read",2238,1712506440667
"client","W7","T1","consensus","raft","latency","read",2208,1712506440670
"client","W7","T1","consensus","raft","latency","read",2159,1712506440672
"client","W7","T1","consensus","raft","latency","read",2100,1712506440674
"client","W7","T1","consensus","raft","latency","read",2291,1712506440685
"client","W7","T1","consensus","raft","latency","read",2013,1712506440690
"client","W7","T1","consensus","raft","latency","read",1999,1712506440692
"client","W7","T1","consensus","raft","latency","read",2526,1712506440696
"client","W7","T1","consensus","raft","latency","read",2240,1712506440699
"client","W7","T1","consensus","raft","latency","read",2046,1712506440703
"client","W7","T1","consensus","raft","latency","read",2630,1712506440705
"client","W7","T1","consensus","raft","latency","read",2032,1712506440708
"client","W7","T1","consensus","raft","latency","read",3664,1712506440711
"client","W7","T1","consensus","raft","latency","read",2040,1712506440713
"client","W7","T1","consensus","raft","latency","read",2101,1712506440717
"client","W7","T1","consensus","raft","latency","read",10252,1712506440734
"client","W7","T1","consensus","raft","latency","read",2193,1712506440736
"client","W7","T1","consensus","raft","latency","read",2079,1712506440747
"client","W7","T1","consensus","raft","latency","read",4976,1712506440752
"client","W7","T1","consensus","raft","latency","read",2139,1712506440765
"client","W7","T1","consensus","raft","latency","read",2077,1712506440769
"client","W7","T1","consensus","raft","latency","read",2088,1712506440772
"client","W7","T1","consensus","raft","latency","read",2099,1712506440785
"client","W7","T1","consensus","raft","latency","read",2157,1712506440787
"client","W7","T1","consensus","raft","latency","read",5639,1712506440795
"client","W7","T1","consensus","raft","latency","read",4895,1712506440800
"client","W7","T1","consensus","raft","latency","read",2153,1712506440806
"client","W7","T1","consensus","raft","latency","read",2193,1712506440809
"client","W7","T1","consensus","raft","latency","read",2043,1712506440811
"client","W7","T1","consensus","raft","latency","read",3115,1712506440814
"client","W7","T1","consensus","raft","latency","read",2441,1712506440816
"client","W7","T1","consensus","raft","latency","read",7271,1712506440823
"client","W7","T1","consensus","raft","latency","read",7952,1712506440836
"client","W7","T1","consensus","raft","latency","read",2137,1712506440838
"client","W7","T1","consensus","raft","latency","read",2213,1712506440840
"client","W7","T1","consensus","raft","latency","read",2028,1712506440846
"client","W7","T1","consensus","raft","latency","read",4957,1712506440856
"client","W7","T1","consensus","raft","latency","read",2057,1712506440858
"client","W7","T1","consensus","raft","latency","read",2056,1712506440862
"client","W7","T1","consensus","raft","latency","read",2030,1712506440864
"client","W7","T1","consensus","raft","latency","read",2115,1712506440882
"client","W7","T1","consensus","raft","latency","read",1970,1712506440893
"client","W7","T1","consensus","raft","latency","read",2515,1712506440895
"client","W7","T1","consensus","raft","latency","read",2005,1712506440897
"client","W7","T1","consensus","raft","latency","read",2032,1712506440901
"client","W7","T1","consensus","raft","latency","read",2048,1712506440906
"client","W7","T1","consensus","raft","latency","read",2021,1712506440908
"client","W7","T1","consensus","raft","latency","read",2565,1712506440910
"client","W7","T1","consensus","raft","latency","read",2139,1712506440912
"client","W7","T1","consensus","raft","latency","read",2068,1712506440914
"client","W7","T1","consensus","raft","latency","read",2860,1712506440917
"client","W7","T1","consensus","raft","latency","read",2159,1712506440919
"client","W7","T1","consensus","raft","latency","read",2030,1712506440921
"client","W7","T1","consensus","raft","latency","read",2859,1712506440924
"client","W7","T1","consensus","raft","latency","read",1993,1712506440926
"client","W7","T1","consensus","raft","latency","read",6687,1712506440933
"client","W7","T1","consensus","raft","latency","read",2296,1712506440935
"client","W7","T1","consensus","raft","latency","read",2070,1712506440937
"client","W7","T1","consensus","raft","latency","read",2030,1712506440939
"client","W7","T1","consensus","raft","latency","read",2055,1712506440942
"client","W7","T1","consensus","raft","latency","read",2054,1712506440948
"client","W7","T1","consensus","raft","latency","read",2956,1712506440955
"client","W7","T1","consensus","raft","latency","read",2127,1712506440960
"client","W7","T1","consensus","raft","latency","read",2126,1712506440964
"client","W7","T1","consensus","raft","latency","read",2138,1712506440973
"client","W7","T1","consensus","raft","latency","read",4170,1712506440978
"client","W7","T1","consensus","raft","latency","read",2002,1712506440984
"client","W7","T1","consensus","raft","latency","read",1976,1712506440986
"client","W7","T1","consensus","raft","latency","read",2010,1712506440988
"client","W7","T1","consensus","raft","latency","read",2035,1712506440992
"client","W7","T1","consensus","raft","latency","read",8119,1712506441000
"client","W7","T1","consensus","raft","latency","read",2529,1712506441003
"client","W7","T1","consensus","raft","latency","read",4102,1712506441007
"client","W7","T1","consensus","raft","latency","read",2147,1712506441009
"client","W7","T1","consensus","raft","latency","read",2067,1712506441013
"client","W7","T1","consensus","raft","latency","read",2081,1712506441020
"client","W7","T1","consensus","raft","latency","read",2070,1712506441022
"client","W7","T1","consensus","raft","latency","read",2003,1712506441026
"client","W7","T1","consensus","raft","latency","read",2046,1712506441029
"client","W7","T1","consensus","raft","latency","read",3307,1712506441036
"client","W7","T1","consensus","raft","latency","read",3081,1712506441039
"client","W7","T1","consensus","raft","latency","read",2098,1712506441041
"client","W7","T1","consensus","raft","latency","read",2371,1712506441044
"client","W7","T1","consensus","raft","latency","read",3764,1712506441048
"client","W7","T1","consensus","raft","latency","read",2307,1712506441052
"client","W7","T1","consensus","raft","latency","read",1987,1712506441058
"client","W7","T1","consensus","raft","latency","read",1985,1712506441062
"client","W7","T1","consensus","raft","latency","read",2372,1712506441072
"client","W7","T1","consensus","raft","latency","read",2165,1712506441080
"client","W7","T1","consensus","raft","latency","read",1986,1712506441087
"client","W7","T1","consensus","raft","latency","read",3225,1712506441090
"client","W7","T1","consensus","raft","latency","read",2208,1712506441092
"client","W7","T1","consensus","raft","latency","read",2123,1712506441096
"client","W7","T1","consensus","raft","latency","read",1963,1712506441100
"client","W7","T1","consensus","raft","latency","read",2782,1712506441103
"client","W7","T1","consensus","raft","latency","read",2040,1712506441105
"client","W7","T1","consensus","raft","latency","read",2060,1712506441107
"client","W7","T1","consensus","raft","latency","read",1959,1712506441112
"client","W7","T1","consensus","raft","latency","read",2035,1712506441114
"client","W7","T1","consensus","raft","latency","read",2006,1712506441121
"client","W7","T1","consensus","raft","latency","read",2062,1712506441129
"client","W7","T1","consensus","raft","latency","read",1926,1712506441133
"client","W7","T1","consensus","raft","latency","read",4134,1712506441137
"client","W7","T1","consensus","raft","latency","read",2083,1712506441140
"client","W7","T1","consensus","raft","latency","read",2773,1712506441144
"client","W7","T1","consensus","raft","latency","read",2476,1712506441147
